ID,SPEAKER,ACC,REPETITION,TRIAL,INTERVAL,ONSET,OFFSET,INTSAMPLE,POSX,POSY,TOTSAMPLE,idx,CONDITION
PL3.acc_kim_3_513,PL3,acc,3,513,1,345,355,5,50.2153962618169,9.39783764938993,5,21,ki
PL3.acc_kim_3_513,PL3,acc,3,513,1,345,355,6,50.3164876384078,9.61059554692195,6,21,ki
PL3.acc_kim_3_513,PL3,acc,3,513,1,345,355,7,50.405153537561,9.87738466564083,7,21,ki
PL3.acc_kim_3_513,PL3,acc,3,513,1,345,355,8,50.4723941655886,10.1921403751011,8,21,ki
PL3.acc_kim_3_513,PL3,acc,3,513,1,345,355,9,50.513349033022,10.5412907735514,9,21,ki
PL3.acc_kim_3_513,PL3,acc,3,513,1,345,355,10,50.5308025005679,10.912898103,10,21,ki
PL3.acc_kim_3_513,PL3,acc,3,513,1,345,355,11,50.5348857423934,11.3028443044258,11,21,ki
PL3.acc_kim_3_513,PL3,acc,3,513,2,356,370,1,50.5378353385347,11.7110142066943,12,21,ki
PL3.acc_kim_3_513,PL3,acc,3,513,2,356,370,2,50.546175766583,12.1302131689848,13,21,ki
PL3.acc_kim_3_513,PL3,acc,3,513,2,356,370,3,50.5550213444148,12.5398664726805,14,21,ki
PL3.acc_kim_3_513,PL3,acc,3,513,2,356,370,4,50.5485446790054,12.913878814223,15,21,ki
PL3.acc_kim_3_513,PL3,acc,3,513,2,356,370,5,50.5060020148552,13.238575556717,16,21,ki
PL3.acc_kim_3_513,PL3,acc,3,513,2,356,370,6,50.408646752105,13.5252302495492,17,21,ki
PL3.acc_kim_3_513,PL3,acc,3,513,2,356,370,7,50.2433786578285,13.8045648319171,18,21,ki
PL3.acc_kim_3_513,PL3,acc,3,513,2,356,370,8,50.0024243843577,14.1049991769631,19,21,ki
PL3.acc_kim_3_513,PL3,acc,3,513,2,356,370,9,49.6823650822246,14.4312442936734,20,21,ki
PL3.acc_kim_3_513,PL3,acc,3,513,2,356,370,10,49.2855977718296,14.7608307813883,21,21,ki
PL3.acc_kim_3_513,PL3,acc,3,513,2,356,370,11,48.8232956234924,15.0599050667087,22,21,ki
PL3.acc_kim_3_513,PL3,acc,3,513,2,356,370,12,48.3164093545835,15.3042093923139,23,21,ki
PL3.acc_kim_3_513,PL3,acc,3,513,2,356,370,13,47.7927729851053,15.4898896355356,24,21,ki
PL3.acc_kim_3_513,PL3,acc,3,513,2,356,370,14,47.2816222144881,15.6298417159709,25,21,ki
PL3.acc_kim_3_513,PL3,acc,3,513,2,356,370,15,46.8075612393271,15.7422554734919,26,21,ki
PL3.acc_kim_3_513,PL3,acc,3,513,3,371,379,1,46.3863343903858,15.8407907460069,27,21,ki
PL3.acc_kim_3_513,PL3,acc,3,513,3,371,379,2,46.0233713864789,15.9314343998632,28,21,ki
PL3.acc_kim_3_513,PL3,acc,3,513,3,371,379,3,45.7151442046041,16.0147542854827,29,21,ki
PL3.acc_kim_3_513,PL3,acc,3,513,3,371,379,4,45.452020736167,16.0892476735124,30,21,ki
PL3.acc_kim_3_513,PL3,acc,3,513,3,371,379,5,45.2214416438442,16.1530784142538,31,21,ki
PL3.acc_kim_3_513,PL3,acc,3,513,3,371,379,6,45.0106379091177,16.2043828018106,32,21,ki
PL3.acc_kim_3_513,PL3,acc,3,513,3,371,379,7,44.8087464755698,16.2415469046117,33,21,ki
PL3.acc_kim_3_513,PL3,acc,3,513,3,371,379,8,44.6079529195564,16.2637127581577,34,21,ki
PL3.acc_kim_3_513,PL3,acc,3,513,3,371,379,9,44.40372535046,16.2713078753744,35,21,ki
PL3.acc_kim_4_720,PL3,acc,4,720,1,357,364,1,52.0069023686671,8.1441256846577,1,22,ki
PL3.acc_kim_4_720,PL3,acc,4,720,1,357,364,2,52.1256312288208,8.2871114339007,2,22,ki
PL3.acc_kim_4_720,PL3,acc,4,720,1,357,364,3,52.2357213909153,8.4666674446368,3,22,ki
PL3.acc_kim_4_720,PL3,acc,4,720,1,357,364,4,52.3374014867128,8.70427922039695,4,22,ki
PL3.acc_kim_4_720,PL3,acc,4,720,1,357,364,5,52.433072469494,9.02080166205984,5,22,ki
PL3.acc_kim_4_720,PL3,acc,4,720,1,357,364,6,52.5262506434278,9.42964768277048,6,22,ki
PL3.acc_kim_4_720,PL3,acc,4,720,1,357,364,7,52.620311684084,9.93261449695812,7,22,ki
PL3.acc_kim_4_720,PL3,acc,4,720,1,357,364,8,52.7151092517549,10.5155646463072,8,22,ki
PL3.acc_kim_4_720,PL3,acc,4,720,2,365,379,1,52.8020822218898,11.1444041015866,9,22,ki
PL3.acc_kim_4_720,PL3,acc,4,720,2,365,379,2,52.8618134102829,11.7668742145552,10,22,ki
PL3.acc_kim_4_720,PL3,acc,4,720,2,365,379,3,52.8679920912514,12.3266053333789,11,22,ki
PL3.acc_kim_4_720,PL3,acc,4,720,2,365,379,4,52.7966813605365,12.7868737822776,12,22,ki
PL3.acc_kim_4_720,PL3,acc,4,720,2,365,379,5,52.636022058927,13.1505439310281,13,22,ki
PL3.acc_kim_4_720,PL3,acc,4,720,2,365,379,6,52.3894672614401,13.4599232305268,14,22,ki
PL3.acc_kim_4_720,PL3,acc,4,720,2,365,379,7,52.0700387615888,13.7715994496927,15,22,ki
PL3.acc_kim_4_720,PL3,acc,4,720,2,365,379,8,51.689316775673,14.1200787797596,16,22,ki
PL3.acc_kim_4_720,PL3,acc,4,720,2,365,379,9,51.2512235672755,14.49662375069,17,22,ki
PL3.acc_kim_4_720,PL3,acc,4,720,2,365,379,10,50.756103303856,14.8590011527906,18,22,ki
PL3.acc_kim_4_720,PL3,acc,4,720,2,365,379,11,50.2099631352146,15.1625378591207,19,22,ki
PL3.acc_kim_4_720,PL3,acc,4,720,2,365,379,12,49.6299998244016,15.3875813109256,20,22,ki
PL3.acc_kim_4_720,PL3,acc,4,720,2,365,379,13,49.0427234607106,15.5460685485787,21,22,ki
PL3.acc_kim_4_720,PL3,acc,4,720,2,365,379,14,48.4768949534423,15.6681249525027,22,22,ki
PL3.acc_kim_4_720,PL3,acc,4,720,2,365,379,15,47.9548819406627,15.7816817438998,23,22,ki
PL3.acc_kim_4_720,PL3,acc,4,720,3,380,389,1,47.487129566004,15.8995573551354,24,22,ki
PL3.acc_kim_4_720,PL3,acc,4,720,3,380,389,2,47.0722465169255,16.0193243499408,25,22,ki
PL3.acc_kim_4_720,PL3,acc,4,720,3,380,389,3,46.7016177561095,16.1313692585558,26,22,ki
PL3.acc_kim_4_720,PL3,acc,4,720,3,380,389,4,46.364419192155,16.2268610931737,27,22,ki
PL3.acc_kim_4_720,PL3,acc,4,720,3,380,389,5,46.0504777094946,16.3012501971221,28,22,ki
PL3.acc_kim_4_720,PL3,acc,4,720,3,380,389,6,45.7510299727615,16.3540421285087,29,22,ki
PL3.acc_kim_4_720,PL3,acc,4,720,3,380,389,7,45.4586796546493,16.3876145491933,30,22,ki
PL3.acc_kim_4_720,PL3,acc,4,720,3,380,389,8,45.1676381640392,16.4065484702469,31,22,ki
PL3.acc_kim_4_720,PL3,acc,4,720,3,380,389,9,44.8737630586277,16.4167261229125,32,22,ki
PL3.acc_kim_4_720,PL3,acc,4,720,3,380,389,10,44.574580729448,16.4239279487939,33,22,ki
PL3.deacc_kap_1_054,PL3,deacc,1,054,1,395,405,1,53.8273696490056,6.98247654239068,1,23,ka
PL3.deacc_kap_1_054,PL3,deacc,1,054,1,395,405,2,53.8491950347696,7.06241040022786,2,23,ka
PL3.deacc_kap_1_054,PL3,deacc,1,054,1,395,405,3,53.8761877670597,7.18331357200783,3,23,ka
PL3.deacc_kap_1_054,PL3,deacc,1,054,1,395,405,4,53.9094907891719,7.35150397046069,4,23,ka
PL3.deacc_kap_1_054,PL3,deacc,1,054,1,395,405,5,53.947557086964,7.56859048447338,5,23,ka
PL3.deacc_kap_1_054,PL3,deacc,1,054,1,395,405,6,53.9874233851629,7.83192050445946,6,23,ka
PL3.deacc_kap_1_054,PL3,deacc,1,054,1,395,405,7,54.0267648836635,8.13644524052793,7,23,ka
PL3.deacc_kap_1_054,PL3,deacc,1,054,1,395,405,8,54.0658404091996,8.47689510419718,8,23,ka
PL3.deacc_kap_1_054,PL3,deacc,1,054,1,395,405,9,54.1085333345987,8.84937179644016,9,23,ka
PL3.deacc_kap_1_054,PL3,deacc,1,054,1,395,405,10,54.1617478755013,9.25139907664212,10,23,ka
PL3.deacc_kap_1_054,PL3,deacc,1,054,1,395,405,11,54.2329885998347,9.68004485174981,11,23,ka
PL3.deacc_kap_1_054,PL3,deacc,1,054,2,406,414,1,54.3268224604875,10.1284121255568,12,23,ka
PL3.deacc_kap_1_054,PL3,deacc,1,054,2,406,414,2,54.44153743483,10.5823897986563,13,23,ka
PL3.deacc_kap_1_054,PL3,deacc,1,054,2,406,414,3,54.5680233218445,11.0205706824843,14,23,ka
PL3.deacc_kap_1_054,PL3,deacc,1,054,2,406,414,4,54.6919884467682,11.4190165175723,15,23,ka
PL3.deacc_kap_1_054,PL3,deacc,1,054,2,406,414,5,54.7987761008999,11.7596582342529,16,23,ka
PL3.deacc_kap_1_054,PL3,deacc,1,054,2,406,414,6,54.8787222357389,12.0376082818275,17,23,ka
PL3.deacc_kap_1_054,PL3,deacc,1,054,2,406,414,7,54.9304214230008,12.2625035454096,18,23,ka
PL3.deacc_kap_1_054,PL3,deacc,1,054,2,406,414,8,54.9606074025687,12.4520920471785,19,23,ka
PL3.deacc_kap_1_054,PL3,deacc,1,054,2,406,414,9,54.9809662134799,12.621285151148,20,23,ka
PL3.deacc_kap_1_054,PL3,deacc,1,054,3,415,419,1,55.0040139357139,12.7735483447553,21,23,ka
PL3.deacc_kap_1_054,PL3,deacc,1,054,3,415,419,2,55.0402016452441,12.9000893107689,22,23,ka
PL3.deacc_kap_1_054,PL3,deacc,1,054,3,415,419,3,55.0969168686317,12.9869038184335,23,23,ka
PL3.deacc_kap_1_054,PL3,deacc,1,054,3,415,419,4,55.1782257029391,13.0245253200305,24,23,ka
PL3.deacc_kap_1_054,PL3,deacc,1,054,3,415,419,5,55.2847445676316,13.0143430495239,25,23,ka
PL3.deacc_kap_2_229,PL3,deacc,2,229,1,492,501,1,52.4078659850728,6.99035479495166,1,24,ka
PL3.deacc_kap_2_229,PL3,deacc,2,229,1,492,501,2,52.4008084903373,7.12549547497697,2,24,ka
PL3.deacc_kap_2_229,PL3,deacc,2,229,1,492,501,3,52.3987395156394,7.32619212215636,3,24,ka
PL3.deacc_kap_2_229,PL3,deacc,2,229,1,492,501,4,52.4039436453892,7.59455897519823,4,24,ka
PL3.deacc_kap_2_229,PL3,deacc,2,229,1,492,501,5,52.4146415202757,7.92450326104752,5,24,ka
PL3.deacc_kap_2_229,PL3,deacc,2,229,1,492,501,6,52.4259353003734,8.3024668374037,6,24,ka
PL3.deacc_kap_2_229,PL3,deacc,2,229,1,492,501,7,52.4324064491377,8.71085210686818,7,24,ka
PL3.deacc_kap_2_229,PL3,deacc,2,229,1,492,501,8,52.4315427649514,9.13437682137317,8,24,ka
PL3.deacc_kap_2_229,PL3,deacc,2,229,1,492,501,9,52.4269488465179,9.56720993280439,9,24,ka
PL3.deacc_kap_2_229,PL3,deacc,2,229,1,492,501,10,52.4287257765362,10.0155970708567,10,24,ka
PL3.deacc_kap_2_229,PL3,deacc,2,229,2,502,510,1,52.4495463438556,10.4909341807796,11,24,ka
PL3.deacc_kap_2_229,PL3,deacc,2,229,2,502,510,2,52.4971449971439,10.9950347907063,12,24,ka
PL3.deacc_kap_2_229,PL3,deacc,2,229,2,502,510,3,52.567738223127,11.5081286113277,13,24,ka
PL3.deacc_kap_2_229,PL3,deacc,2,229,2,502,510,4,52.6456446543271,11.9915635037965,14,24,ka
PL3.deacc_kap_2_229,PL3,deacc,2,229,2,502,510,5,52.710247153649,12.4061539573859,15,24,ka
PL3.deacc_kap_2_229,PL3,deacc,2,229,2,502,510,6,52.7455785094351,12.7332740919347,16,24,ka
PL3.deacc_kap_2_229,PL3,deacc,2,229,2,502,510,7,52.7460273811211,12.9828262553502,17,24,ka
PL3.deacc_kap_2_229,PL3,deacc,2,229,2,502,510,8,52.7155182106962,13.1828777407295,18,24,ka
PL3.deacc_kap_2_229,PL3,deacc,2,229,2,502,510,9,52.6624449076185,13.3591888837373,19,24,ka
PL3.deacc_kap_2_229,PL3,deacc,2,229,3,511,515,1,52.5952592764816,13.5198680603367,20,24,ka
PL3.deacc_kap_2_229,PL3,deacc,2,229,3,511,515,2,52.5216595775265,13.655223959355,21,24,ka
PL3.deacc_kap_2_229,PL3,deacc,2,229,3,511,515,3,52.4501151431257,13.7500681159221,22,24,ka
PL3.deacc_kap_2_229,PL3,deacc,2,229,3,511,515,4,52.3903817675735,13.796747821404,23,24,ka
PL3.deacc_kap_2_229,PL3,deacc,2,229,3,511,515,5,52.3513309224952,13.800023669994,24,24,ka
PL3.deacc_kap_4_592,PL3,deacc,4,592,1,431,442,1,52.0883693560788,4.76380459831092,1,25,ka
PL3.deacc_kap_4_592,PL3,deacc,4,592,1,431,442,2,52.1385972919188,4.85751043127013,2,25,ka
PL3.deacc_kap_4_592,PL3,deacc,4,592,1,431,442,3,52.1907061499679,4.99869395226359,3,25,ka
PL3.deacc_kap_4_592,PL3,deacc,4,592,1,431,442,4,52.2402100036998,5.1974740029133,4,25,ka
PL3.deacc_kap_4_592,PL3,deacc,4,592,1,431,442,5,52.2848123926716,5.4604318832042,5,25,ka
PL3.deacc_kap_4_592,PL3,deacc,4,592,1,431,442,6,52.3240676555672,5.78888271382542,6,25,ka
PL3.deacc_kap_4_592,PL3,deacc,4,592,1,431,442,7,52.3588832198647,6.1786701375088,7,25,ka
PL3.deacc_kap_4_592,PL3,deacc,4,592,1,431,442,8,52.3909108125968,6.62104650547926,8,25,ka
PL3.deacc_kap_4_592,PL3,deacc,4,592,1,431,442,9,52.4224356988272,7.10473462290669,9,25,ka
PL3.deacc_kap_4_592,PL3,deacc,4,592,1,431,442,10,52.4568529079105,7.6194052860091,10,25,ka
PL3.deacc_kap_4_592,PL3,deacc,4,592,1,431,442,11,52.4994175247216,8.15968425119452,11,25,ka
PL3.deacc_kap_4_592,PL3,deacc,4,592,1,431,442,12,52.5570242688331,8.72690934570023,12,25,ka
PL3.deacc_kap_4_592,PL3,deacc,4,592,2,443,451,1,52.6356355728022,9.32511995720762,13,25,ka
PL3.deacc_kap_4_592,PL3,deacc,4,592,2,443,451,2,52.735650440518,9.95174305398582,14,25,ka
PL3.deacc_kap_4_592,PL3,deacc,4,592,2,443,451,3,52.8479385729392,10.588722337614,15,25,ka
PL3.deacc_kap_4_592,PL3,deacc,4,592,2,443,451,4,52.9542701263828,11.2023542398152,16,25,ka
PL3.deacc_kap_4_592,PL3,deacc,4,592,2,443,451,5,53.0336842427863,11.7547300451954,17,25,ka
PL3.deacc_kap_4_592,PL3,deacc,4,592,2,443,451,6,53.0713543206024,12.2194304402043,18,25,ka
PL3.deacc_kap_4_592,PL3,deacc,4,592,2,443,451,7,53.0647263886106,12.5907124429991,19,25,ka
PL3.deacc_kap_4_592,PL3,deacc,4,592,2,443,451,8,53.0234188477338,12.8803268435139,20,25,ka
PL3.deacc_kap_4_592,PL3,deacc,4,592,2,443,451,9,52.9640026078463,13.1055760338333,21,25,ka
PL3.deacc_kap_4_592,PL3,deacc,4,592,3,452,456,1,52.9033930537584,13.2778114922477,22,25,ka
PL3.deacc_kap_4_592,PL3,deacc,4,592,3,452,456,2,52.8545322563849,13.3996573196904,23,25,ka
PL3.deacc_kap_4_592,PL3,deacc,4,592,3,452,456,3,52.825269935266,13.47085598404,24,25,ka
PL3.deacc_kap_4_592,PL3,deacc,4,592,3,452,456,4,52.8187454159759,13.4961486693627,25,25,ka
PL3.deacc_kap_4_592,PL3,deacc,4,592,3,452,456,5,52.8338448712964,13.4882900088593,26,25,ka
PL3.deacc_kim_1_089,PL3,deacc,1,089,1,412,423,1,52.2932153278784,8.01629570879988,1,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,1,412,423,2,52.3443736949158,8.10495885199744,2,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,1,412,423,3,52.4037082560834,8.2264430146662,3,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,1,412,423,4,52.4700539651668,8.37944011290871,4,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,1,412,423,5,52.5398555041882,8.56152671181399,5,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,1,412,423,6,52.6084672712466,8.77219536138328,6,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,1,412,423,7,52.6714842927464,9.0143436285174,7,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,1,412,423,8,52.7257105126997,9.2932303513688,8,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,1,412,423,9,52.7696051837388,9.61387227908379,9,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,1,412,423,10,52.8031744125174,9.97832975878717,10,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,1,412,423,11,52.8271897926926,10.3837863279024,11,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,1,412,423,12,52.8414887570085,10.821465753746,12,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,2,424,439,1,52.8428305693385,11.2764374069291,13,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,2,424,439,2,52.8233561456422,11.7292522203312,14,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,2,424,439,3,52.7708745527982,12.1602009765148,15,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,2,424,439,4,52.6712020378565,12.555403200956,16,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,2,424,439,5,52.5115711406834,12.9115196745463,17,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,2,424,439,6,52.2836750563629,13.2358653585493,18,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,2,424,439,7,51.9850315367964,13.5405883472714,19,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,2,424,439,8,51.6191067594342,13.834357556951,20,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,2,424,439,9,51.1949830258752,14.1167985217996,21,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,2,424,439,10,50.7273040179095,14.3795118799077,22,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,2,424,439,11,50.2356904180743,14.6124537069879,23,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,2,424,439,12,49.7429149073478,14.8108160241723,24,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,2,424,439,13,49.2715322350063,14.9778990473592,25,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,2,424,439,14,48.8398677388874,15.1225042899272,26,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,2,424,439,15,48.4585501730174,15.2533627532638,27,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,2,424,439,16,48.1287911162414,15.374362142034,28,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,3,440,447,1,47.843116857849,15.4835239967889,29,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,3,440,447,2,47.5882748475536,15.5756869033132,30,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,3,440,447,3,47.3493063672988,15.6465239739973,31,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,3,440,447,4,47.113101290195,15.6952433873762,32,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,3,440,447,5,46.8708135666347,15.7249989381611,33,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,3,440,447,6,46.6187530060985,15.7414350099309,34,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,3,440,447,7,46.3581819654012,15.7507094649157,35,26,ki
PL3.deacc_kim_1_089,PL3,deacc,1,089,3,440,447,8,46.0943342398914,15.7576680200969,36,26,ki
PL3.deacc_kim_2_390,PL3,deacc,2,390,1,363,373,1,52.5224187839361,6.75993512395199,1,27,ki
PL3.deacc_kim_2_390,PL3,deacc,2,390,1,363,373,2,52.5968866291979,6.88258103307827,2,27,ki
PL3.deacc_kim_2_390,PL3,deacc,2,390,1,363,373,3,52.6712794824631,7.0686733369331,3,27,ki
PL3.deacc_kim_2_390,PL3,deacc,2,390,1,363,373,4,52.745973504818,7.32320184023204,4,27,ki
PL3.deacc_kim_2_390,PL3,deacc,2,390,1,363,373,5,52.8175955027691,7.64262951233438,5,27,ki
PL3.deacc_kim_2_390,PL3,deacc,2,390,1,363,373,6,52.8789172250699,8.01614914311419,6,27,ki
PL3.deacc_kim_2_390,PL3,deacc,2,390,1,363,373,7,52.920440332026,8.42958641124713,7,27,ki
PL3.deacc_kim_2_390,PL3,deacc,2,390,1,363,373,8,52.9338905988366,8.87228698598994,8,27,ki
PL3.deacc_kim_2_390,PL3,deacc,2,390,1,363,373,9,52.9159086320994,9.34457249263699,9,27,ki
PL3.deacc_kim_2_390,PL3,deacc,2,390,1,363,373,10,52.8695202564845,9.85942744946464,10,27,ki
PL3.deacc_kim_2_390,PL3,deacc,2,390,1,363,373,11,52.8009378246618,10.4324040980171,11,27,ki
PL3.deacc_kim_2_390,PL3,deacc,2,390,2,374,384,1,52.7125279085093,11.0621128414965,12,27,ki
PL3.deacc_kim_2_390,PL3,deacc,2,390,2,374,384,2,52.596772627668,11.7157722747764,13,27,ki
PL3.deacc_kim_2_390,PL3,deacc,2,390,2,374,384,3,52.4371416285935,12.3354641637362,14,27,ki
PL3.deacc_kim_2_390,PL3,deacc,2,390,2,374,384,4,52.2164456084545,12.8662817217718,15,27,ki
PL3.deacc_kim_2_390,PL3,deacc,2,390,2,374,384,5,51.9270660860942,13.2881249789119,16,27,ki
PL3.deacc_kim_2_390,PL3,deacc,2,390,2,374,384,6,51.5761062256161,13.6283294888192,17,27,ki
PL3.deacc_kim_2_390,PL3,deacc,2,390,2,374,384,7,51.1819696746092,13.9437855677155,18,27,ki
PL3.deacc_kim_2_390,PL3,deacc,2,390,2,374,384,8,50.7644995899147,14.2822041971267,19,27,ki
PL3.deacc_kim_2_390,PL3,deacc,2,390,2,374,384,9,50.3361376962984,14.6500617085926,20,27,ki
PL3.deacc_kim_2_390,PL3,deacc,2,390,2,374,384,10,49.9012613442048,15.0114040570106,21,27,ki
PL3.deacc_kim_2_390,PL3,deacc,2,390,2,374,384,11,49.4622623657527,15.3155806797341,22,27,ki
PL3.deacc_kim_2_390,PL3,deacc,2,390,3,385,395,1,49.0254162500162,15.5296672953315,23,27,ki
PL3.deacc_kim_2_390,PL3,deacc,2,390,3,385,395,2,48.6018993913543,15.6542123509645,24,27,ki
PL3.deacc_kim_2_390,PL3,deacc,2,390,3,385,395,3,48.2046026312016,15.7178795196497,25,27,ki
PL3.deacc_kim_2_390,PL3,deacc,2,390,3,385,395,4,47.8428790640206,15.7595725148303,26,27,ki
PL3.deacc_kim_2_390,PL3,deacc,2,390,3,385,395,5,47.5185093568942,15.8103119275616,27,27,ki
PL3.deacc_kim_2_390,PL3,deacc,2,390,3,385,395,6,47.224738175068,15.8835185729995,28,27,ki
PL3.deacc_kim_2_390,PL3,deacc,2,390,3,385,395,7,46.9489050688094,15.9752577156139,29,27,ki
PL3.deacc_kim_2_390,PL3,deacc,2,390,3,385,395,8,46.6771451747111,16.0705956210831,30,27,ki
PL3.deacc_kim_2_390,PL3,deacc,2,390,3,385,395,9,46.3990963951031,16.1515935018863,31,27,ki
PL3.deacc_kim_2_390,PL3,deacc,2,390,3,385,395,10,46.1111447277767,16.2043486302293,32,27,ki
PL3.deacc_kim_2_390,PL3,deacc,2,390,3,385,395,11,45.8176168222882,16.2236396604457,33,27,ki
PL3.deacc_kim_3_536,PL3,deacc,3,536,1,305,312,1,51.1087727076212,8.65535981390584,1,28,ki
PL3.deacc_kim_3_536,PL3,deacc,3,536,1,305,312,2,51.2644799239145,8.76513103784769,2,28,ki
PL3.deacc_kim_3_536,PL3,deacc,3,536,1,305,312,3,51.4186607757319,8.91660542654267,3,28,ki
PL3.deacc_kim_3_536,PL3,deacc,3,536,1,305,312,4,51.5684503982068,9.14104213776696,4,28,ki
PL3.deacc_kim_3_536,PL3,deacc,3,536,1,305,312,5,51.7112344500376,9.46027687950025,5,28,ki
PL3.deacc_kim_3_536,PL3,deacc,3,536,1,305,312,6,51.8443054743174,9.8786177541711,6,28,ki
PL3.deacc_kim_3_536,PL3,deacc,3,536,1,305,312,7,51.9644500596537,10.381395921608,7,28,ki
PL3.deacc_kim_3_536,PL3,deacc,3,536,1,305,312,8,52.0667596188325,10.9381712188413,8,28,ki
PL3.deacc_kim_3_536,PL3,deacc,3,536,2,313,324,1,52.1426427237466,11.5086163009856,9,28,ki
PL3.deacc_kim_3_536,PL3,deacc,3,536,2,313,324,2,52.1788967283211,12.0516066796833,10,28,ki
PL3.deacc_kim_3_536,PL3,deacc,3,536,2,313,324,3,52.1594351350266,12.5373392795769,11,28,ki
PL3.deacc_kim_3_536,PL3,deacc,3,536,2,313,324,4,52.0693333246954,12.9581408090453,12,28,ki
PL3.deacc_kim_3_536,PL3,deacc,3,536,2,313,324,5,51.8990358704399,13.3303861270697,13,28,ki
PL3.deacc_kim_3_536,PL3,deacc,3,536,2,313,324,6,51.6463407934512,13.6829811688273,14,28,ki
PL3.deacc_kim_3_536,PL3,deacc,3,536,2,313,324,7,51.3155672498317,14.0374417979281,15,28,ki
PL3.deacc_kim_3_536,PL3,deacc,3,536,2,313,324,8,50.9160864676343,14.3925758730165,16,28,ki
PL3.deacc_kim_3_536,PL3,deacc,3,536,2,313,324,9,50.4621358721553,14.7253090603323,17,28,ki
PL3.deacc_kim_3_536,PL3,deacc,3,536,2,313,324,10,49.9730238459499,15.0062725973933,18,28,ki
PL3.deacc_kim_3_536,PL3,deacc,3,536,2,313,324,11,49.471451372712,15.2178393023577,19,28,ki
PL3.deacc_kim_3_536,PL3,deacc,3,536,2,313,324,12,48.9796002093948,15.3628693188251,20,28,ki
PL3.deacc_kim_3_536,PL3,deacc,3,536,3,325,335,1,48.5145851320553,15.4610342886329,21,28,ki
PL3.deacc_kim_3_536,PL3,deacc,3,536,3,325,335,2,48.0849072539339,15.5378396823006,22,28,ki
PL3.deacc_kim_3_536,PL3,deacc,3,536,3,325,335,3,47.6894093297779,15.6138388367805,23,28,ki
PL3.deacc_kim_3_536,PL3,deacc,3,536,3,325,335,4,47.3190900267612,15.698997008108,24,28,ki
PL3.deacc_kim_3_536,PL3,deacc,3,536,3,325,335,5,46.9613284512903,15.7929000916918,25,28,ki
PL3.deacc_kim_3_536,PL3,deacc,3,536,3,325,335,6,46.6046100196483,15.8883366560391,26,28,ki
PL3.deacc_kim_3_536,PL3,deacc,3,536,3,325,335,7,46.2423372965192,15.9757025968662,27,28,ki
PL3.deacc_kim_3_536,PL3,deacc,3,536,3,325,335,8,45.8743809916974,16.0467919816718,28,28,ki
PL3.deacc_kim_3_536,PL3,deacc,3,536,3,325,335,9,45.5066312032824,16.0973278922956,29,28,ki
PL3.deacc_kim_3_536,PL3,deacc,3,536,3,325,335,10,45.1489634157319,16.1278027921673,30,28,ki
PL3.deacc_kim_3_536,PL3,deacc,3,536,3,325,335,11,44.8124417293409,16.1421994674871,31,28,ki
PL3.deacc_kim_4_764,PL3,deacc,4,764,1,343,351,1,51.3705654682984,9.09220491986323,1,29,ki
PL3.deacc_kim_4_764,PL3,deacc,4,764,1,343,351,2,51.399389201466,9.18966245175077,2,29,ki
PL3.deacc_kim_4_764,PL3,deacc,4,764,1,343,351,3,51.416050042313,9.31665907909693,3,29,ki
PL3.deacc_kim_4_764,PL3,deacc,4,764,1,343,351,4,51.42418870035,9.48329917745591,4,29,ki
